team,position,id,tour,prizeusd,start,end,startelo,startglicko2mu,startglicko2phi,startglicko2rating,endelo,endglicko2mu,endglicko2phi,endglicko2rating
teamvgj,pos2,freeze,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1081.460536071014,1899.101110481217,46.345797433767494,1783.236616896798
teamvgj,pos3,rotk,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1081.460536071014,1899.101110481217,46.345797433767494,1783.236616896798
teamvgj,pos4,fy,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1081.460536071014,1899.101110481217,46.345797433767494,1783.236616896798
teamvgj,pos5,fenrir,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1081.460536071014,1899.101110481217,46.345797433767494,1783.236616896798
teamvgj,pos1,agressif,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1101.1362405238222,1768.475291208954,60.607567979750755,1616.9563712595773
teamvgj,pos2,freeze,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1101.1362405238222,1768.475291208954,60.607567979750755,1616.9563712595773
teamvgj,pos3,rotk,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1101.1362405238222,1768.475291208954,60.607567979750755,1616.9563712595773
teamvgj,pos4,fy,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1101.1362405238222,1768.475291208954,60.607567979750755,1616.9563712595773
teamvgj,pos5,fenrir,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1126.0467511366403,1768.475291208954,56.900371339854765,1626.2243628593171,1101.1362405238222,1768.475291208954,60.607567979750755,1616.9563712595773
invictusgaming,pos1,burning,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1261.9421148663998,1941.7595420859018,41.26013517663268,1838.60920414432,1410.5711851924693,2015.939559723578,34.16520904791349,1930.5265371037942
invictusgaming,pos2,op,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1261.9421148663998,1941.7595420859018,41.26013517663268,1838.60920414432,1410.5711851924693,2015.939559723578,34.16520904791349,1930.5265371037942
invictusgaming,pos3,xxs,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1261.9421148663998,1941.7595420859018,41.26013517663268,1838.60920414432,1410.5711851924693,2015.939559723578,34.16520904791349,1930.5265371037942
invictusgaming,pos4,boboka,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1261.9421148663998,1941.7595420859018,41.26013517663268,1838.60920414432,1410.5711851924693,2015.939559723578,34.16520904791349,1930.5265371037942
invictusgaming,pos5,q,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1261.9421148663998,1941.7595420859018,41.26013517663268,1838.60920414432,1410.5711851924693,2015.939559723578,34.16520904791349,1930.5265371037942
lgdgaming,pos1,ame,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1083.0589141689773,1880.9320505954315,42.9525850832342,1773.550587887346,1289.109368462021,1914.774111451834,37.10122533780789,1822.0210481073143
lgdgaming,pos2,maybe,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1083.0589141689773,1880.9320505954315,42.9525850832342,1773.550587887346,1289.109368462021,1914.774111451834,37.10122533780789,1822.0210481073143
lgdgaming,pos3,xz,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1083.0589141689773,1880.9320505954315,42.9525850832342,1773.550587887346,1289.109368462021,1914.774111451834,37.10122533780789,1822.0210481073143
lgdgaming,pos4,yao,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1083.0589141689773,1880.9320505954315,42.9525850832342,1773.550587887346,1289.109368462021,1914.774111451834,37.10122533780789,1822.0210481073143
lgdgaming,pos5,victoria,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1083.0589141689773,1880.9320505954315,42.9525850832342,1773.550587887346,1289.109368462021,1914.774111451834,37.10122533780789,1822.0210481073143
cdecgaming,pos1,flyby,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1132.3643062957283,1805.666090655908,41.78290450408786,1701.2088293956883,1059.370759932049,1778.9086635596282,40.3844536357231,1677.9475294703204
cdecgaming,pos2,inflame,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1132.3643062957283,1805.666090655908,41.78290450408786,1701.2088293956883,1059.370759932049,1778.9086635596282,40.3844536357231,1677.9475294703204
cdecgaming,pos3,june,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1132.3643062957283,1805.666090655908,41.78290450408786,1701.2088293956883,1059.370759932049,1778.9086635596282,40.3844536357231,1677.9475294703204
cdecgaming,pos4,demons,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1132.3643062957283,1805.666090655908,41.78290450408786,1701.2088293956883,1059.370759932049,1778.9086635596282,40.3844536357231,1677.9475294703204
cdecgaming,pos5,sep,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1132.3643062957283,1805.666090655908,41.78290450408786,1701.2088293956883,1059.370759932049,1778.9086635596282,40.3844536357231,1677.9475294703204
ftdclubc,pos1,??,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
ftdclubc,pos2,yh,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
ftdclubc,pos3,aww,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
ftdclubc,pos4,goking,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
ftdclubc,pos5,lww,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
lgdforeveryoung,pos1,monet,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1079.9051374001065,1836.9585250946373,43.01324904150193,1729.4254024908823,1115.753438381438,1836.6638328996282,38.560893548291986,1740.2615990288982
lgdforeveryoung,pos2,super,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1079.9051374001065,1836.9585250946373,43.01324904150193,1729.4254024908823,1115.753438381438,1836.6638328996282,38.560893548291986,1740.2615990288982
lgdforeveryoung,pos3,jixing,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1079.9051374001065,1836.9585250946373,43.01324904150193,1729.4254024908823,1115.753438381438,1836.6638328996282,38.560893548291986,1740.2615990288982
lgdforeveryoung,pos4,white,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1079.9051374001065,1836.9585250946373,43.01324904150193,1729.4254024908823,1115.753438381438,1836.6638328996282,38.560893548291986,1740.2615990288982
lgdforeveryoung,pos5,lpc,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1079.9051374001065,1836.9585250946373,43.01324904150193,1729.4254024908823,1115.753438381438,1836.6638328996282,38.560893548291986,1740.2615990288982
vicigaming,pos1,end,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1212.0261612443755,1868.1477034043285,40.00372119445355,1768.1384004181946,1316.3891616425733,1928.2706936625425,37.61748963376642,1834.2269695781265
vicigaming,pos2,ori,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1212.0261612443755,1868.1477034043285,40.00372119445355,1768.1384004181946,1316.3891616425733,1928.2706936625425,37.61748963376642,1834.2269695781265
vicigaming,pos3,yang,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1212.0261612443755,1868.1477034043285,40.00372119445355,1768.1384004181946,1316.3891616425733,1928.2706936625425,37.61748963376642,1834.2269695781265
vicigaming,pos4,hym,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1212.0261612443755,1868.1477034043285,40.00372119445355,1768.1384004181946,1316.3891616425733,1928.2706936625425,37.61748963376642,1834.2269695781265
vicigaming,pos5,ddc,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1212.0261612443755,1868.1477034043285,40.00372119445355,1768.1384004181946,1316.3891616425733,1928.2706936625425,37.61748963376642,1834.2269695781265
ehomek,pos1,zhizhizhi,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
ehomek,pos2,?,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
ehomek,pos3,dark,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
ehomek,pos4,??,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
ehomek,pos5,rong,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,,,,,,,,
igvitality,pos1,paparazi?,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1242.367097127807,1868.055219992765,38.19141183025353,1772.5766904171312,1118.368522089315,1868.7662633835507,35.21438768079425,1780.7302941815651
igvitality,pos2,sakata,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1242.367097127807,1868.055219992765,38.19141183025353,1772.5766904171312,1118.368522089315,1868.7662633835507,35.21438768079425,1780.7302941815651
igvitality,pos3,injuly,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1242.367097127807,1868.055219992765,38.19141183025353,1772.5766904171312,1118.368522089315,1868.7662633835507,35.21438768079425,1780.7302941815651
igvitality,pos4,super,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1242.367097127807,1868.055219992765,38.19141183025353,1772.5766904171312,1118.368522089315,1868.7662633835507,35.21438768079425,1780.7302941815651
igvitality,pos5,dogf1ghts,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1242.367097127807,1868.055219992765,38.19141183025353,1772.5766904171312,1118.368522089315,1868.7662633835507,35.21438768079425,1780.7302941815651
vicigamingpotential,pos1,ghost,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,988.148026837844,1705.6173814720053,55.538269195089924,1566.7717084842805,915.4319162246072,1701.023886300922,52.51622157959846,1569.7333323519258
vicigamingpotential,pos2,dxm,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,988.148026837844,1705.6173814720053,55.538269195089924,1566.7717084842805,915.4319162246072,1701.023886300922,52.51622157959846,1569.7333323519258
vicigamingpotential,pos3,srf,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,988.148026837844,1705.6173814720053,55.538269195089924,1566.7717084842805,915.4319162246072,1701.023886300922,52.51622157959846,1569.7333323519258
vicigamingpotential,pos4,fade,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,988.148026837844,1705.6173814720053,55.538269195089924,1566.7717084842805,915.4319162246072,1701.023886300922,52.51622157959846,1569.7333323519258
vicigamingpotential,pos5,ayo,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,988.148026837844,1705.6173814720053,55.538269195089924,1566.7717084842805,915.4319162246072,1701.023886300922,52.51622157959846,1569.7333323519258
thewingsgaming,pos1,shadow,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1140.3692483816312,1930.1400103514718,45.82977658895272,1815.56556887909,1007.4589043918616,1864.7908723435376,41.04451979422418,1762.179572857977
thewingsgaming,pos2,blink,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1140.3692483816312,1930.1400103514718,45.82977658895272,1815.56556887909,1007.4589043918616,1864.7908723435376,41.04451979422418,1762.179572857977
thewingsgaming,pos3,faith_bian,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1140.3692483816312,1930.1400103514718,45.82977658895272,1815.56556887909,1007.4589043918616,1864.7908723435376,41.04451979422418,1762.179572857977
thewingsgaming,pos4,iceice,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1140.3692483816312,1930.1400103514718,45.82977658895272,1815.56556887909,1007.4589043918616,1864.7908723435376,41.04451979422418,1762.179572857977
thewingsgaming,pos5,y,Dota2 Professional League Season 3 (2017 S1) - Top,72595,15/03/2017,16/04/2017,1140.3692483816312,1930.1400103514718,45.82977658895272,1815.56556887909,1007.4589043918616,1864.7908723435376,41.04451979422418,1762.179572857977
evilgeniuses,pos1,arteezy,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1209.6321460552663,1988.6500800541148,45.833823770622864,1874.0655206275576,1251.3635110093733,1981.971537063381,45.78305903467244,1867.5138894767
evilgeniuses,pos2,sumail,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1209.6321460552663,1988.6500800541148,45.833823770622864,1874.0655206275576,1251.3635110093733,1981.971537063381,45.78305903467244,1867.5138894767
evilgeniuses,pos3,universe,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1209.6321460552663,1988.6500800541148,45.833823770622864,1874.0655206275576,1251.3635110093733,1981.971537063381,45.78305903467244,1867.5138894767
evilgeniuses,pos4,zai,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1209.6321460552663,1988.6500800541148,45.833823770622864,1874.0655206275576,1251.3635110093733,1981.971537063381,45.78305903467244,1867.5138894767
evilgeniuses,pos5,cr1t,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1209.6321460552663,1988.6500800541148,45.833823770622864,1874.0655206275576,1251.3635110093733,1981.971537063381,45.78305903467244,1867.5138894767
thewingsgaming,pos1,shadow,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1156.371114607888,1911.9863993312786,42.82919251743655,1804.9134180376873,1126.2794635582245,1878.930740184175,41.658918260570935,1774.7834445327476
thewingsgaming,pos2,blink,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1156.371114607888,1911.9863993312786,42.82919251743655,1804.9134180376873,1126.2794635582245,1878.930740184175,41.658918260570935,1774.7834445327476
thewingsgaming,pos3,faith_bian,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1156.371114607888,1911.9863993312786,42.82919251743655,1804.9134180376873,1126.2794635582245,1878.930740184175,41.658918260570935,1774.7834445327476
thewingsgaming,pos4,y,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1156.371114607888,1911.9863993312786,42.82919251743655,1804.9134180376873,1126.2794635582245,1878.930740184175,41.658918260570935,1774.7834445327476
thewingsgaming,pos5,iceice,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1156.371114607888,1911.9863993312786,42.82919251743655,1804.9134180376873,1126.2794635582245,1878.930740184175,41.658918260570935,1774.7834445327476
og,pos1,n0tail,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1367.8507331199985,2050.0082885924166,44.68119956109545,1938.305289689678,1328.5416347199414,2033.681992538041,43.7426223884971,1924.3254365667983
og,pos2,ana,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1367.8507331199985,2050.0082885924166,44.68119956109545,1938.305289689678,1328.5416347199414,2033.681992538041,43.7426223884971,1924.3254365667983
og,pos3,s4,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1367.8507331199985,2050.0082885924166,44.68119956109545,1938.305289689678,1328.5416347199414,2033.681992538041,43.7426223884971,1924.3254365667983
og,pos4,jerax,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1367.8507331199985,2050.0082885924166,44.68119956109545,1938.305289689678,1328.5416347199414,2033.681992538041,43.7426223884971,1924.3254365667983
og,pos5,fly,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1367.8507331199985,2050.0082885924166,44.68119956109545,1938.305289689678,1328.5416347199414,2033.681992538041,43.7426223884971,1924.3254365667983
newbee,pos1,uuu9,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1318.1280267425327,1974.9217012741965,43.25460098466864,1866.7851988125249,1283.1454858563436,1982.1684113181075,40.632502390180875,1880.5871553426553
newbee,pos2,sccc,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1318.1280267425327,1974.9217012741965,43.25460098466864,1866.7851988125249,1283.1454858563436,1982.1684113181075,40.632502390180875,1880.5871553426553
newbee,pos3,kpii,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1318.1280267425327,1974.9217012741965,43.25460098466864,1866.7851988125249,1283.1454858563436,1982.1684113181075,40.632502390180875,1880.5871553426553
newbee,pos4,faith,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1318.1280267425327,1974.9217012741965,43.25460098466864,1866.7851988125249,1283.1454858563436,1982.1684113181075,40.632502390180875,1880.5871553426553
newbee,pos5,kaka,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1318.1280267425327,1974.9217012741965,43.25460098466864,1866.7851988125249,1283.1454858563436,1982.1684113181075,40.632502390180875,1880.5871553426553
invictusgaming,pos1,burning,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1440.681335139582,1991.992152448445,37.7949454893365,1897.5047887251037,1550.9988961434283,2026.7859788174478,35.82717968388699,1937.2180296077304
invictusgaming,pos2,op,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1440.681335139582,1991.992152448445,37.7949454893365,1897.5047887251037,1550.9988961434283,2026.7859788174478,35.82717968388699,1937.2180296077304
invictusgaming,pos3,xxs,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1440.681335139582,1991.992152448445,37.7949454893365,1897.5047887251037,1550.9988961434283,2026.7859788174478,35.82717968388699,1937.2180296077304
invictusgaming,pos4,boboka,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1440.681335139582,1991.992152448445,37.7949454893365,1897.5047887251037,1550.9988961434283,2026.7859788174478,35.82717968388699,1937.2180296077304
invictusgaming,pos5,q,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1440.681335139582,1991.992152448445,37.7949454893365,1897.5047887251037,1550.9988961434283,2026.7859788174478,35.82717968388699,1937.2180296077304
teamvgj,pos1,agressif,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos2,freeze,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos3,rotk,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos4,fy,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos5,fenrir,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos1,agressif,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos2,freeze,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos3,rotk,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos4,fy,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos5,fenrir,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1087.7494468863654,1925.7587192601625,48.57014771035144,1804.3333499842838,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos1,agressif,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos2,freeze,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos3,rotk,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos4,fy,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos5,fenrir,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1113.6434944458517,1911.7843342376668,46.825246902442615,1794.7212169815602
teamvgj,pos1,agressif,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos2,freeze,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos3,rotk,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos4,fy,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
teamvgj,pos5,fenrir,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1116.0572664745775,1768.475291208954,58.7832014908744,1621.517287481768,1109.841416461364,1768.475291208954,59.70235369705639,1619.219406966313
lgdforeveryoung,pos1,monet,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1052.8397294617373,1841.1315917355257,40.40705469419514,1740.1139550000378,1132.7751329230423,1828.8660212313994,39.783437449819004,1729.4074276068518
lgdforeveryoung,pos2,super,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1052.8397294617373,1841.1315917355257,40.40705469419514,1740.1139550000378,1132.7751329230423,1828.8660212313994,39.783437449819004,1729.4074276068518
lgdforeveryoung,pos3,jixing,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1052.8397294617373,1841.1315917355257,40.40705469419514,1740.1139550000378,1132.7751329230423,1828.8660212313994,39.783437449819004,1729.4074276068518
lgdforeveryoung,pos4,white,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1052.8397294617373,1841.1315917355257,40.40705469419514,1740.1139550000378,1132.7751329230423,1828.8660212313994,39.783437449819004,1729.4074276068518
lgdforeveryoung,pos5,lpc,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1052.8397294617373,1841.1315917355257,40.40705469419514,1740.1139550000378,1132.7751329230423,1828.8660212313994,39.783437449819004,1729.4074276068518
igvitality,pos1,paparazi?,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1175.807829057318,1873.3707911960198,36.29691676510119,1782.6284992832668,1163.7545419067226,1877.2511032209165,36.56569803116198,1785.8368581430116
igvitality,pos2,sakata,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1175.807829057318,1873.3707911960198,36.29691676510119,1782.6284992832668,1163.7545419067226,1877.2511032209165,36.56569803116198,1785.8368581430116
igvitality,pos3,injuly,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1175.807829057318,1873.3707911960198,36.29691676510119,1782.6284992832668,1163.7545419067226,1877.2511032209165,36.56569803116198,1785.8368581430116
igvitality,pos4,super,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1175.807829057318,1873.3707911960198,36.29691676510119,1782.6284992832668,1163.7545419067226,1877.2511032209165,36.56569803116198,1785.8368581430116
igvitality,pos5,dogf1ghts,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1175.807829057318,1873.3707911960198,36.29691676510119,1782.6284992832668,1163.7545419067226,1877.2511032209165,36.56569803116198,1785.8368581430116
teamnp,pos1,aui_2000,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1231.3137403159096,1895.5830836271093,42.69221026093436,1788.8525579747734,1134.5843835385397,1895.5830836271093,43.94408523179154,1785.7228705476305
teamnp,pos2,eternalenvy,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1231.3137403159096,1895.5830836271093,42.69221026093436,1788.8525579747734,1134.5843835385397,1895.5830836271093,43.94408523179154,1785.7228705476305
teamnp,pos3,mss,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1231.3137403159096,1895.5830836271093,42.69221026093436,1788.8525579747734,1134.5843835385397,1895.5830836271093,43.94408523179154,1785.7228705476305
teamnp,pos4,1437,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1231.3137403159096,1895.5830836271093,42.69221026093436,1788.8525579747734,1134.5843835385397,1895.5830836271093,43.94408523179154,1785.7228705476305
teamnp,pos5,svg,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1231.3137403159096,1895.5830836271093,42.69221026093436,1788.8525579747734,1134.5843835385397,1895.5830836271093,43.94408523179154,1785.7228705476305
faceless,pos1,black,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1187.536085357542,1917.265770892853,46.14055247261676,1801.914389711311,1058.4614093722998,1884.9823817819986,46.49710024184592,1768.7396311773837
faceless,pos2,jabz,Dota 2 Asia Championships 2017,611997,27/03/2017,04/04/2017,1187.536085357542,1917.265770892853,46.14055247261676,1801.914389711311,1058.4614093722998,1884.9823817819986,46.49710024184592,1768.7396311773837
