team,pos,id,tour,prizepool,place,prizeusd,start,startglicko2mu,startglicko2phi,startglicko2rating,end,endglicko2mu,endglicko2phi,endglicko2rating
evilgeniuses,3,universe,SL i-League StarSeries Season 2,300000,5-6 ,"15,000",21/07/2016,1890.6719344208461,47.83417572844353,1771.0864950997372,24/07/2016,1913.2223264567647,43.60446571945098,1804.2111621581373
evilgeniuses,4,zai,SL i-League StarSeries Season 2,300000,5-6 ,"15,000",21/07/2016,1890.6719344208461,47.83417572844353,1771.0864950997372,24/07/2016,1913.2223264567647,43.60446571945098,1804.2111621581373
evilgeniuses,5,ppd,SL i-League StarSeries Season 2,300000,5-6 ,"15,000",21/07/2016,1890.6719344208461,47.83417572844353,1771.0864950997372,24/07/2016,1913.2223264567647,43.60446571945098,1804.2111621581373
teamsecret,1,arteezy,SL i-League StarSeries Season 2,300000,2 ,"60,000 ",21/07/2016,1904.498565350028,46.45919802815915,1788.3505702796301,24/07/2016,1884.9146558101102,42.528169790976364,1778.5942313326693
teamsecret,2,eternalenvy,SL i-League StarSeries Season 2,300000,2 ,"60,000 ",21/07/2016,1904.498565350028,46.45919802815915,1788.3505702796301,24/07/2016,1884.9146558101102,42.528169790976364,1778.5942313326693
teamsecret,3,bulba,SL i-League StarSeries Season 2,300000,2 ,"60,000 ",21/07/2016,1904.498565350028,46.45919802815915,1788.3505702796301,24/07/2016,1884.9146558101102,42.528169790976364,1778.5942313326693
teamsecret,4,puppey,SL i-League StarSeries Season 2,300000,2 ,"60,000 ",21/07/2016,1904.498565350028,46.45919802815915,1788.3505702796301,24/07/2016,1884.9146558101102,42.528169790976364,1778.5942313326693
teamsecret,5,pieliedie,SL i-League StarSeries Season 2,300000,2 ,"60,000 ",21/07/2016,1904.498565350028,46.45919802815915,1788.3505702796301,24/07/2016,1884.9146558101102,42.528169790976364,1778.5942313326693
natusvincere,1,dityara,SL i-League StarSeries Season 2,300000,1 ,"135,000 ",21/07/2016,1927.8625938925743,40.27835774986764,1827.1666995179053,24/07/2016,1913.494329595796,38.21742593812552,1817.9507647504822
natusvincere,2,dendi,SL i-League StarSeries Season 2,300000,1 ,"135,000 ",21/07/2016,1927.8625938925743,40.27835774986764,1827.1666995179053,24/07/2016,1913.494329595796,38.21742593812552,1817.9507647504822
natusvincere,3,general,SL i-League StarSeries Season 2,300000,1 ,"135,000 ",21/07/2016,1927.8625938925743,40.27835774986764,1827.1666995179053,24/07/2016,1913.494329595796,38.21742593812552,1817.9507647504822
natusvincere,4,sonneiko,SL i-League StarSeries Season 2,300000,1 ,"135,000 ",21/07/2016,1927.8625938925743,40.27835774986764,1827.1666995179053,24/07/2016,1913.494329595796,38.21742593812552,1817.9507647504822
natusvincere,5,artstyle,SL i-League StarSeries Season 2,300000,1 ,"135,000 ",21/07/2016,1927.8625938925743,40.27835774986764,1827.1666995179053,24/07/2016,1913.494329595796,38.21742593812552,1817.9507647504822
friends,1,alohadance,SL i-League StarSeries Season 2,300000,4 ,"22,500 ",21/07/2016,,,,24/07/2016,,,
friends,3,yoky,SL i-League StarSeries Season 2,300000,4 ,"22,500 ",21/07/2016,,,,24/07/2016,,,
friends,2,g,SL i-League StarSeries Season 2,300000,4 ,"22,500 ",21/07/2016,,,,24/07/2016,,,
friends,4,alwayswannafly,SL i-League StarSeries Season 2,300000,4 ,"22,500 ",21/07/2016,,,,24/07/2016,,,
friends,5,nofear,SL i-League StarSeries Season 2,300000,4 ,"22,500 ",21/07/2016,,,,24/07/2016,,,
cdecyouth,1,ame,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1857.2714783487875,35.789264258729254,1767.7983177019644,24/07/2016,1857.2714783487875,37.27471425956114,1764.0846926998847
cdecyouth,2,inflame,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1857.2714783487875,35.789264258729254,1767.7983177019644,24/07/2016,1857.2714783487875,37.27471425956114,1764.0846926998847
cdecyouth,3,demons,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1857.2714783487875,35.789264258729254,1767.7983177019644,24/07/2016,1857.2714783487875,37.27471425956114,1764.0846926998847
cdecyouth,4,victoria,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1857.2714783487875,35.789264258729254,1767.7983177019644,24/07/2016,1857.2714783487875,37.27471425956114,1764.0846926998847
cdecyouth,5,xz,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1857.2714783487875,35.789264258729254,1767.7983177019644,24/07/2016,1857.2714783487875,37.27471425956114,1764.0846926998847
digitalchaos,1,resolut1on,SL i-League StarSeries Season 2,300000,5-6 ,"15,000",21/07/2016,1876.4353174662217,39.82462894899971,1776.8737450937224,24/07/2016,1914.9818708729003,37.77243578327981,1820.5507814147009
digitalchaos,2,w33,SL i-League StarSeries Season 2,300000,5-6 ,"15,000",21/07/2016,1876.4353174662217,39.82462894899971,1776.8737450937224,24/07/2016,1914.9818708729003,37.77243578327981,1820.5507814147009
digitalchaos,3,moo,SL i-League StarSeries Season 2,300000,5-6 ,"15,000",21/07/2016,1876.4353174662217,39.82462894899971,1776.8737450937224,24/07/2016,1914.9818708729003,37.77243578327981,1820.5507814147009
digitalchaos,4,saksa,SL i-League StarSeries Season 2,300000,5-6 ,"15,000",21/07/2016,1876.4353174662217,39.82462894899971,1776.8737450937224,24/07/2016,1914.9818708729003,37.77243578327981,1820.5507814147009
digitalchaos,5,misery,SL i-League StarSeries Season 2,300000,5-6 ,"15,000",21/07/2016,1876.4353174662217,39.82462894899971,1776.8737450937224,24/07/2016,1914.9818708729003,37.77243578327981,1820.5507814147009
complexitygaming,1,chessie,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1813.2150047675902,41.62245036654921,1709.1588788512172,24/07/2016,1794.7915367119936,41.45451086926958,1691.1552595388196
complexitygaming,2,limmp,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1813.2150047675902,41.62245036654921,1709.1588788512172,24/07/2016,1794.7915367119936,41.45451086926958,1691.1552595388196
complexitygaming,3,melonzz,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1813.2150047675902,41.62245036654921,1709.1588788512172,24/07/2016,1794.7915367119936,41.45451086926958,1691.1552595388196
complexitygaming,4,zfreek,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1813.2150047675902,41.62245036654921,1709.1588788512172,24/07/2016,1794.7915367119936,41.45451086926958,1691.1552595388196
complexitygaming,5,handsken,SL i-League StarSeries Season 2,300000,7-8 ,"7,500",21/07/2016,1813.2150047675902,41.62245036654921,1709.1588788512172,24/07/2016,1794.7915367119936,41.45451086926958,1691.1552595388196
fnatic,1,mushi,SL i-League StarSeries Season 2,300000,3 ,"37,500 ",21/07/2016,1922.7549649036018,39.329081121671074,1824.4322620994242,24/07/2016,1904.326257855126,37.40303996965835,1810.8186579309802
fnatic,2,midone,SL i-League StarSeries Season 2,300000,3 ,"37,500 ",21/07/2016,1922.7549649036018,39.329081121671074,1824.4322620994242,24/07/2016,1904.326257855126,37.40303996965835,1810.8186579309802
fnatic,3,ohaiyo,SL i-League StarSeries Season 2,300000,3 ,"37,500 ",21/07/2016,1922.7549649036018,39.329081121671074,1824.4322620994242,24/07/2016,1904.326257855126,37.40303996965835,1810.8186579309802
fnatic,4,dj,SL i-League StarSeries Season 2,300000,3 ,"37,500 ",21/07/2016,1922.7549649036018,39.329081121671074,1824.4322620994242,24/07/2016,1904.326257855126,37.40303996965835,1810.8186579309802
fnatic,5,343,SL i-League StarSeries Season 2,300000,3 ,"37,500 ",21/07/2016,1922.7549649036018,39.329081121671074,1824.4322620994242,24/07/2016,1904.326257855126,37.40303996965835,1810.8186579309802
mvpphoenix,1,mp,Pro Gamer League 2016 (PGL 2016) - Summer,100000,1,"50,000 ",23/07/2016,1856.1586847439942,43.66264644328718,1747.0020686357761,24/07/2016,1857.8799177027247,40.65095628009016,1756.2525270024994
mvpphoenix,2,qo,Pro Gamer League 2016 (PGL 2016) - Summer,100000,1,"50,000 ",23/07/2016,1856.1586847439942,43.66264644328718,1747.0020686357761,24/07/2016,1857.8799177027247,40.65095628009016,1756.2525270024994
mvpphoenix,3,forev,Pro Gamer League 2016 (PGL 2016) - Summer,100000,1,"50,000 ",23/07/2016,1856.1586847439942,43.66264644328718,1747.0020686357761,24/07/2016,1857.8799177027247,40.65095628009016,1756.2525270024994
mvpphoenix,4,febby,Pro Gamer League 2016 (PGL 2016) - Summer,100000,1,"50,000 ",23/07/2016,1856.1586847439942,43.66264644328718,1747.0020686357761,24/07/2016,1857.8799177027247,40.65095628009016,1756.2525270024994
mvpphoenix,5,dubu,Pro Gamer League 2016 (PGL 2016) - Summer,100000,1,"50,000 ",23/07/2016,1856.1586847439942,43.66264644328718,1747.0020686357761,24/07/2016,1857.8799177027247,40.65095628009016,1756.2525270024994
mineskisports5,1,meracle,Pro Gamer League 2016 (PGL 2016) - Summer,100000,5-8 ,0,23/07/2016,,,,24/07/2016,,,
mineskisports5,2,bimbo,Pro Gamer League 2016 (PGL 2016) - Summer,100000,5-8 ,0,23/07/2016,,,,24/07/2016,,,
mineskisports5,3,bok,Pro Gamer League 2016 (PGL 2016) - Summer,100000,5-8 ,0,23/07/2016,,,,24/07/2016,,,
mineskisports5,4,julz,Pro Gamer League 2016 (PGL 2016) - Summer,100000,5-8 ,0,23/07/2016,,,,24/07/2016,,,
