team,pos,id,tour,prizeusd,start,startelo,end,endelo
orangeesports,1,mushi,WCG Asian Championship 2012,6000,08/09/2012,1030.1777546399137,09/09/2012,1029.97082146524
orangeesports,2,kyxy,WCG Asian Championship 2012,6000,08/09/2012,1030.1777546399137,09/09/2012,1029.97082146524
orangeesports,3,yamateh,WCG Asian Championship 2012,6000,08/09/2012,1030.1777546399137,09/09/2012,1029.97082146524
orangeesports,4,xtinct,WCG Asian Championship 2012,6000,08/09/2012,1030.1777546399137,09/09/2012,1029.97082146524
orangeesports,5,winter,WCG Asian Championship 2012,6000,08/09/2012,1030.1777546399137,09/09/2012,1029.97082146524
mithtrust,1,lakelz,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mithtrust,2,tha,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mithtrust,3,aabbaa,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mithtrust,4,tnk,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mithtrust,5,r5r5,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
ampmwonosobo,1,dx,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
ampmwonosobo,2,ttna,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
ampmwonosobo,3,bld,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
ampmwonosobo,4,cl,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
ampmwonosobo,5,dmy,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mineski亿鼎博,1,owa,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mineski亿鼎博,2,bimbo,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mineski亿鼎博,3,jojero haslink,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mineski亿鼎博,4,wootz,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
mineski亿鼎博,5,rr,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
veil,1,satanic haslink,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
veil,2,ghostscepter haslink,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
veil,3,eulsscepter haslink,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
veil,4,butterfly haslink,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
veil,5,divinerapier haslink,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
lof,1,sag,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
lof,2,ariuka,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
lof,3,storm haslink,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
lof,4,zoloo,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
lof,5,espada,WCG Asian Championship 2012,6000,08/09/2012,,09/09/2012,
teamempire,1,blowyourbrain,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamempire,2,scandal,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamempire,3,funn1k,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamempire,4,goblak,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamempire,5,silent,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
pulseesports,1,wagamama,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
pulseesports,2,mini,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
pulseesports,3,reesion,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
pulseesports,4,pinoy,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
pulseesports,5,fishbone,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
evilgeniuses,1,fear,RaidCall Dota 2 League Season 1,10000,10/09/2012,1127.1781906217823,18/11/2012,1102.3055401588233
evilgeniuses,2,jeyo,RaidCall Dota 2 League Season 1,10000,10/09/2012,1127.1781906217823,18/11/2012,1102.3055401588233
evilgeniuses,3,demon,RaidCall Dota 2 League Season 1,10000,10/09/2012,1127.1781906217823,18/11/2012,1102.3055401588233
evilgeniuses,4,maelk,RaidCall Dota 2 League Season 1,10000,10/09/2012,1127.1781906217823,18/11/2012,1102.3055401588233
evilgeniuses,5,bdiz,RaidCall Dota 2 League Season 1,10000,10/09/2012,1127.1781906217823,18/11/2012,1102.3055401588233
teamzero,1,black,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamzero,2,singsing,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamzero,3,sexybamboe,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamzero,4,kuroky,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamzero,5,alex,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
fnatic,1,era,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
fnatic,2,h4nn1,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
fnatic,3,trixi,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
fnatic,4,n0tail,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
fnatic,5,fly,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
wehazasian,1,unicornxoxo,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
wehazasian,2,fata,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
wehazasian,3,crydasia,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
wehazasian,4,rmc,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
wehazasian,5,hiphopnotpop,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamdignitas,1,aui_2000,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamdignitas,2,fogged,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamdignitas,3,sneyking,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamdignitas,4,tidesoftime,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
teamdignitas,5,waytosexy,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
quanticgaming,1,korok,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
quanticgaming,2,brax,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
quanticgaming,3,universe,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
quanticgaming,4,1437,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
quanticgaming,5,paintitgold,RaidCall Dota 2 League Season 1,10000,10/09/2012,,18/11/2012,
natusvincere,1,xboct,StarLadder StarSeries Season 3,15000,17/09/2012,1173.297392395138,21/10/2012,1278.9237065384204
natusvincere,2,dendi,StarLadder StarSeries Season 3,15000,17/09/2012,1173.297392395138,21/10/2012,1278.9237065384204
natusvincere,3,lightofheaven,StarLadder StarSeries Season 3,15000,17/09/2012,1173.297392395138,21/10/2012,1278.9237065384204
natusvincere,4,puppey,StarLadder StarSeries Season 3,15000,17/09/2012,1173.297392395138,21/10/2012,1278.9237065384204
natusvincere,5,arsart,StarLadder StarSeries Season 3,15000,17/09/2012,1173.297392395138,21/10/2012,1278.9237065384204
thegdbteam,1,black,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
thegdbteam,2,singsing,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
thegdbteam,3,sexybamboe,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
thegdbteam,4,kuroky,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
thegdbteam,5,alex,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
teamempire,1,blowyourbrain,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
teamempire,2,scandal,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
teamempire,3,funn1k,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
teamempire,4,goblak,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
teamempire,5,silent,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
pulseesports,1,wagamama,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
pulseesports,2,pinoy,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
pulseesports,3,reesion,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
pulseesports,4,mini,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
pulseesports,5,fishbone,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
virtuspro,1,illidan,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
virtuspro,2,crazy,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
virtuspro,3,ksi,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
virtuspro,4,ns,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
virtuspro,5,santa,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
meetyourmakers,1,balsam,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
meetyourmakers,2,calculus,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
meetyourmakers,3,quix,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
meetyourmakers,4,ryze,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
meetyourmakers,5,atze,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
moscowfive,1,dread,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
moscowfive,2,sahan,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
moscowfive,3,solo,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
moscowfive,4,nexus,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
moscowfive,5,sedoy,StarLadder StarSeries Season 3,15000,17/09/2012,,21/10/2012,
absolutelegends,1,comewithme,StarLadder StarSeries Season 3,15000,17/09/2012,966.9529811743436,21/10/2012,1075.1734424717436
absolutelegends,2,g,StarLadder StarSeries Season 3,15000,17/09/2012,966.9529811743436,21/10/2012,1075.1734424717436
absolutelegends,3,freezer,StarLadder StarSeries Season 3,15000,17/09/2012,966.9529811743436,21/10/2012,1075.1734424717436
absolutelegends,4,mania,StarLadder StarSeries Season 3,15000,17/09/2012,966.9529811743436,21/10/2012,1075.1734424717436
absolutelegends,5,vigoss,StarLadder StarSeries Season 3,15000,17/09/2012,966.9529811743436,21/10/2012,1075.1734424717436
gamersleague,1,mirakel,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
gamersleague,2,failetz86732705,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
gamersleague,3,chw44197908,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
gamersleague,4,quix53151216,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
gamersleague,5,bonzajajaj71983243,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
natusvincere,1,xboct,GosuLeague Season 4 Division 1,5000,02/10/2012,1119.9429526268577,28/10/2012,1226.7346443841825
natusvincere,2,dendi,GosuLeague Season 4 Division 1,5000,02/10/2012,1119.9429526268577,28/10/2012,1226.7346443841825
natusvincere,3,lightofheaven,GosuLeague Season 4 Division 1,5000,02/10/2012,1119.9429526268577,28/10/2012,1226.7346443841825
natusvincere,4,puppey,GosuLeague Season 4 Division 1,5000,02/10/2012,1119.9429526268577,28/10/2012,1226.7346443841825
natusvincere,5,arsart,GosuLeague Season 4 Division 1,5000,02/10/2012,1119.9429526268577,28/10/2012,1226.7346443841825
darer,1,firfo,GosuLeague Season 4 Division 1,5000,02/10/2012,793.9621655354567,28/10/2012,818.9407833966741
darer,2,noes,GosuLeague Season 4 Division 1,5000,02/10/2012,793.9621655354567,28/10/2012,818.9407833966741
darer,3,hawkeye,GosuLeague Season 4 Division 1,5000,02/10/2012,793.9621655354567,28/10/2012,818.9407833966741
darer,4,grumpy,GosuLeague Season 4 Division 1,5000,02/10/2012,793.9621655354567,28/10/2012,818.9407833966741
darer,5,savadoom,GosuLeague Season 4 Division 1,5000,02/10/2012,793.9621655354567,28/10/2012,818.9407833966741
kaipi,1,tzar,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
kaipi,2,fata,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
kaipi,3,mango_banana,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
kaipi,4,babarrr,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
kaipi,5,pieliedie,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
meetyourmakers,1,qojqva,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
meetyourmakers,2,calculus,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
meetyourmakers,3,balsam,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
meetyourmakers,4,theneno,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
meetyourmakers,5,atze,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
mousesports,1,black,GosuLeague Season 4 Division 1,5000,02/10/2012,1074.0993705904716,28/10/2012,1010.8256588376565
mousesports,2,singsing,GosuLeague Season 4 Division 1,5000,02/10/2012,1074.0993705904716,28/10/2012,1010.8256588376565
mousesports,3,sexybamboe,GosuLeague Season 4 Division 1,5000,02/10/2012,1074.0993705904716,28/10/2012,1010.8256588376565
mousesports,4,kuroky,GosuLeague Season 4 Division 1,5000,02/10/2012,1074.0993705904716,28/10/2012,1010.8256588376565
mousesports,5,alex,GosuLeague Season 4 Division 1,5000,02/10/2012,1074.0993705904716,28/10/2012,1010.8256588376565
teamshakira,1,paris,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
teamshakira,2,ryze,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
teamshakira,3,7ckngmad,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
teamshakira,4,pazto,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
teamshakira,5,nkz,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
nextkz,1,mantis,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
nextkz,2,equal,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
nextkz,3,ronin89309501,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
nextkz,4,stalcat,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
nextkz,5,balazs38191013,GosuLeague Season 4 Division 1,5000,02/10/2012,,28/10/2012,
absolutelegends,1,s0ny,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
absolutelegends,2,comewithme,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
absolutelegends,3,freezer,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
absolutelegends,4,sexybamboe,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
absolutelegends,5,mania,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
notidehunter,1,loda,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
notidehunter,2,s4,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
notidehunter,3,admiralbulldog,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
notidehunter,4,akke,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
notidehunter,5,eternalenvy,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
meetyourmakers,1,cranich,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
meetyourmakers,2,calculus,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
meetyourmakers,3,7ckngmad,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
meetyourmakers,4,atze,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
meetyourmakers,5,theneno,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamdignitas,1,aui_2000,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamdignitas,2,fogged,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamdignitas,3,tidesoftime,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamdignitas,4,universe,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamdignitas,5,waytosexy,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamempire,1,blowyourbrain,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamempire,2,silent,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamempire,3,scandal,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamempire,4,funn1k,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamempire,5,goblak,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
fnatic,1,era,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
fnatic,2,h4nn1,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
fnatic,3,trixi,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
fnatic,4,n0tail,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
fnatic,5,fly,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
mousesports,1,black,The Premier League Season 3,6000,03/10/2012,1073.5912606207085,13/01/2013,1006.3731925580328
mousesports,2,fata,The Premier League Season 3,6000,03/10/2012,1073.5912606207085,13/01/2013,1006.3731925580328
mousesports,3,pas,The Premier League Season 3,6000,03/10/2012,1073.5912606207085,13/01/2013,1006.3731925580328
mousesports,4,kuroky,The Premier League Season 3,6000,03/10/2012,1073.5912606207085,13/01/2013,1006.3731925580328
mousesports,5,alex,The Premier League Season 3,6000,03/10/2012,1073.5912606207085,13/01/2013,1006.3731925580328
eclypsia,1,alwayswannafly,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
eclypsia,2,unstop,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
eclypsia,3,mag,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
eclypsia,4,artstyle,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
eclypsia,5,dubas,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
pulseesports,1,wagamama,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
pulseesports,2,pinoy,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
pulseesports,3,reesion,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
pulseesports,4,mini,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
pulseesports,5,fishbone,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
virtuspro,1,illidan,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
virtuspro,2,crazy,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
virtuspro,3,ksi,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
virtuspro,4,ns,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
virtuspro,5,santasantaartofamberoramber,The Premier League Season 3,6000,03/10/2012,,13/01/2013,
teamdk,1,burning,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
teamdk,2,super,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
teamdk,3,rotk,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
teamdk,4,qqq,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
teamdk,5,mmy,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
lgdgaming,1,sylar,G-1 Champions League Season 4,52879.2,22/10/2012,1170.7476989077907,18/11/2012,1184.1722884967373
lgdgaming,2,yao,G-1 Champions League Season 4,52879.2,22/10/2012,1170.7476989077907,18/11/2012,1184.1722884967373
lgdgaming,3,xiao8,G-1 Champions League Season 4,52879.2,22/10/2012,1170.7476989077907,18/11/2012,1184.1722884967373
lgdgaming,4,dd,G-1 Champions League Season 4,52879.2,22/10/2012,1170.7476989077907,18/11/2012,1184.1722884967373
lgdgaming,5,ddc,G-1 Champions League Season 4,52879.2,22/10/2012,1170.7476989077907,18/11/2012,1184.1722884967373
tongfu,1,hao,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
tongfu,2,mu,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
tongfu,3,chan,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
tongfu,4,longdd,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
tongfu,5,sansheng,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
orangeesports,1,yamateh,G-1 Champions League Season 4,52879.2,22/10/2012,1062.2859370794117,18/11/2012,1235.3919953998716
orangeesports,2,mushi,G-1 Champions League Season 4,52879.2,22/10/2012,1062.2859370794117,18/11/2012,1235.3919953998716
orangeesports,3,iceiceice,G-1 Champions League Season 4,52879.2,22/10/2012,1062.2859370794117,18/11/2012,1235.3919953998716
orangeesports,4,xtinct,G-1 Champions League Season 4,52879.2,22/10/2012,1062.2859370794117,18/11/2012,1235.3919953998716
orangeesports,5,ice haslink,G-1 Champions League Season 4,52879.2,22/10/2012,1062.2859370794117,18/11/2012,1235.3919953998716
mufc,1,sharky,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
mufc,2,ohaiyo,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
mufc,3,ken,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
mufc,4,ling,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
mufc,5,net haslink,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
invictusgaming,1,zhou,G-1 Champions League Season 4,52879.2,22/10/2012,1275.5963128655,18/11/2012,1081.8577615325055
invictusgaming,2,ferrari_430,G-1 Champions League Season 4,52879.2,22/10/2012,1275.5963128655,18/11/2012,1081.8577615325055
invictusgaming,3,yyf,G-1 Champions League Season 4,52879.2,22/10/2012,1275.5963128655,18/11/2012,1081.8577615325055
invictusgaming,4,chuan,G-1 Champions League Season 4,52879.2,22/10/2012,1275.5963128655,18/11/2012,1081.8577615325055
invictusgaming,5,faith,G-1 Champions League Season 4,52879.2,22/10/2012,1275.5963128655,18/11/2012,1081.8577615325055
natural9,1,shatan,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
natural9,2,r1sk,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
natural9,3,fzfz,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
natural9,4,winter,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
natural9,5,godot,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
flashesports,1,lyralei,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
flashesports,2,sinister,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
flashesports,3,azionen,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
flashesports,4,eminence,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
flashesports,5,milligan,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
evilgeniuses,1,fear,G-1 Champions League Season 4,52879.2,22/10/2012,1235.4776070737535,18/11/2012,1102.3055401588233
evilgeniuses,2,jeyo,G-1 Champions League Season 4,52879.2,22/10/2012,1235.4776070737535,18/11/2012,1102.3055401588233
evilgeniuses,3,demon,G-1 Champions League Season 4,52879.2,22/10/2012,1235.4776070737535,18/11/2012,1102.3055401588233
evilgeniuses,4,maelk,G-1 Champions League Season 4,52879.2,22/10/2012,1235.4776070737535,18/11/2012,1102.3055401588233
evilgeniuses,5,bdiz,G-1 Champions League Season 4,52879.2,22/10/2012,1235.4776070737535,18/11/2012,1102.3055401588233
ftfc,1,kphoeni,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
ftfc,2,fumoffu,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
ftfc,3,vdk,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
ftfc,4,cux,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
ftfc,5,tduck,G-1 Champions League Season 4,52879.2,22/10/2012,,18/11/2012,
natusvincere,1,xboct,Electronic Sports World Cup 2012,25000,02/11/2012,1219.066768155748,04/11/2012,1216.0727245156083
natusvincere,2,dendi,Electronic Sports World Cup 2012,25000,02/11/2012,1219.066768155748,04/11/2012,1216.0727245156083
natusvincere,3,lightofheaven,Electronic Sports World Cup 2012,25000,02/11/2012,1219.066768155748,04/11/2012,1216.0727245156083
natusvincere,4,puppey,Electronic Sports World Cup 2012,25000,02/11/2012,1219.066768155748,04/11/2012,1216.0727245156083
natusvincere,5,arsart,Electronic Sports World Cup 2012,25000,02/11/2012,1219.066768155748,04/11/2012,1216.0727245156083
teamdignitas,1,aui_2000,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamdignitas,2,sneyking,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamdignitas,3,fogged,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamdignitas,4,tidesoftime,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamdignitas,5,waytosexy,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
scutagaming,1,freskakafreskimi,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
scutagaming,2,beci,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
scutagaming,3,chaky,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
scutagaming,4,thatsthespiritakaspiritdancer,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
scutagaming,5,hybridakahyybridd,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
baranetgaming,1,rvpakarvp20,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
baranetgaming,2,bi2ouakabizou,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
baranetgaming,3,aaaspoon,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
baranetgaming,4,amineogain,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
baranetgaming,5,infernootequl,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamshakira,1,paris,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamshakira,2,ryze,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamshakira,3,funzii,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamshakira,4,7ckngmad,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
teamshakira,5,calculus,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
imaginarygaming,1,sev,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
imaginarygaming,2,banz,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
imaginarygaming,3,qaserty,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
imaginarygaming,4,middnightdota,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
imaginarygaming,5,jellec,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
casualgaming,1,trucid,Electronic Sports World Cup 2012,25000,02/11/2012,,04/11/2012,
